,date_time,action,signal,buy_price,sell_price,pnl,balance
4561,2021-11-24 00:00:00,-1,Sell,57546.04,57541.26,-0.08,-0.12585235684432622
4562,2021-11-24 00:00:00,-1,Sell,57541.26,,,-0.12585235684432622
4563,2021-11-24 04:00:00,1,Buy,57541.26,56399.99,1.91,-0.12904850516112923
4564,2021-11-24 04:00:00,1,Buy,56399.99,,,-0.12904850516112923
4565,2021-11-24 12:00:00,-1,Sell,56399.99,56602.18,0.29,-0.1302111349817822
4566,2021-11-24 12:00:00,-1,Sell,56602.18,,,-0.1302111349817822
4567,2021-11-24 16:00:00,1,Buy,56602.18,56758.88,-0.35,-0.13055065266729105
4568,2021-11-24 16:00:00,1,Buy,56758.88,,,-0.13055065266729105
4569,2021-11-25 00:00:00,-1,Sell,56758.88,57232.23,0.76,-0.13233940127262053
4570,2021-11-25 00:00:00,-1,Sell,57232.23,,,-0.13233940127262053
4571,2021-11-25 04:00:00,1,Buy,57232.23,57749.99,-0.97,-0.1318421729206428
4572,2021-11-25 04:00:00,1,Buy,57749.99,,,-0.1318421729206428
4573,2021-11-25 08:00:00,-1,Sell,57749.99,57648.9,-0.25,-0.13231138629608152
4574,2021-11-25 08:00:00,-1,Sell,57648.9,,,-0.13231138629608152
4575,2021-11-25 13:25:00,-1,SL Hit,57648.9,58832.76,-2.12,-0.1302942805441855
4576,2021-11-25 20:00:00,-1,Sell,58908.6,,,-0.1302942805441855
4577,2021-11-26 00:00:00,1,Buy,58908.6,58960.37,-0.16,-0.13087977544809132
4578,2021-11-26 00:00:00,1,Buy,58960.37,,,-0.13087977544809132
4579,2021-11-26 04:10:00,1,SL Hit,58960.37,57761.33,-2.1,-0.12891815568632117
4580,2021-11-26 12:00:00,1,Buy,53719.31,,,-0.12891815568632117
4581,2021-11-26 16:00:00,-1,Sell,53719.31,54341.54,1.09,-0.13111141284120087
4582,2021-11-26 16:00:00,-1,Sell,54341.54,,,-0.13111141284120087
4583,2021-11-26 20:00:00,1,Buy,54341.54,54266.64,0.07,-0.1319921262479576
4584,2021-11-26 20:00:00,1,Buy,54266.64,,,-0.1319921262479576
4585,2021-11-27 04:00:00,-1,Sell,54266.64,54347.06,0.08,-0.1328877308918578
4586,2021-11-27 04:00:00,-1,Sell,54347.06,,,-0.1328877308918578
4587,2021-11-27 08:00:00,1,Buy,54347.06,54394.55,-0.16,-0.13347160982955827
4588,2021-11-27 08:00:00,1,Buy,54394.55,,,-0.13347160982955827
4589,2021-11-27 16:00:00,-1,Sell,54394.55,54898.23,0.86,-0.13540752372973672
4590,2021-11-27 16:00:00,-1,Sell,54898.23,,,-0.13540752372973672
4591,2021-11-28 00:00:00,1,Buy,54898.23,54716.47,0.26,-0.1365558382111529
4592,2021-11-28 00:00:00,1,Buy,54716.47,,,-0.1365558382111529
4593,2021-11-28 04:00:00,-1,Sell,54716.47,54181.62,-1.05,-0.13592101361323505
4594,2021-11-28 04:00:00,-1,Sell,54181.62,,,-0.13592101361323505
4595,2021-11-28 08:00:00,1,Buy,54181.62,54505.46,-0.67,-0.13580862260225182
4596,2021-11-28 08:00:00,1,Buy,54505.46,,,-0.13580862260225182
4597,2021-11-28 20:00:00,-1,Sell,54505.46,54617.85,0.14,-0.13678865933791587
4598,2021-11-28 20:00:00,-1,Sell,54617.85,,,-0.13678865933791587
4599,2021-11-28 21:28:00,-1,SL Hit,54617.85,55798.22,-2.23,-0.13453246040619857
4600,2021-11-29 04:00:00,1,Buy,57359.02,,,-0.13453246040619857
4601,2021-11-29 12:00:00,-1,Sell,57359.02,56913.44,-0.85,-0.1341873767609795
4602,2021-11-29 12:00:00,-1,Sell,56913.44,,,-0.1341873767609795
4603,2021-11-29 16:00:00,1,Buy,56913.44,57125.93,-0.44,-0.13438637953276872
4604,2021-11-29 16:00:00,1,Buy,57125.93,,,-0.13438637953276872
4605,2021-11-30 00:00:00,-1,Sell,57125.93,57776.25,1.07,-0.13661623034373582
4606,2021-11-30 00:00:00,-1,Sell,57776.25,,,-0.13661623034373582
4607,2021-11-30 12:00:00,1,Buy,57776.25,57602.45,0.23,-0.1377271933403606
4608,2021-11-30 12:00:00,1,Buy,57602.45,,,-0.1377271933403606
4609,2021-12-01 00:00:00,-1,Sell,57602.45,56950.56,-1.2,-0.13686852734496202
4610,2021-12-01 00:00:00,-1,Sell,56950.56,,,-0.13686852734496202
4611,2021-12-01 04:00:00,1,Buy,56950.56,57362.04,-0.79,-0.13657962290518294
4612,2021-12-01 04:00:00,1,Buy,57362.04,,,-0.13657962290518294
4613,2021-12-01 08:00:00,-1,Sell,57362.04,57185.48,-0.38,-0.1368592316809493
4614,2021-12-01 08:00:00,-1,Sell,57185.48,,,-0.1368592316809493
4615,2021-12-01 16:00:00,1,Buy,57185.48,58614.49,-2.57,-0.13413925145757105
4616,2021-12-01 16:00:00,1,Buy,58614.49,,,-0.13413925145757105
4617,2021-12-01 20:00:00,-1,Sell,58614.49,57427.91,-2.09,-0.13212376330789127
4618,2021-12-01 20:00:00,-1,Sell,57427.91,,,-0.13212376330789127
4619,2021-12-02 08:00:00,1,Buy,57427.91,56849.99,0.94,-0.1341533775197074
4620,2021-12-02 08:00:00,1,Buy,56849.99,,,-0.1341533775197074
4621,2021-12-02 12:00:00,-1,Sell,56849.99,56274.83,-1.08,-0.13349612738449657
4622,2021-12-02 12:00:00,-1,Sell,56274.83,,,-0.13349612738449657
4623,2021-12-02 16:00:00,1,Buy,56274.83,56516.95,-0.5,-0.13362176612276846
4624,2021-12-02 16:00:00,1,Buy,56516.95,,,-0.13362176612276846
4625,2021-12-03 04:00:00,-1,Sell,56516.95,56352.21,-0.36,-0.13393227500990648
4626,2021-12-03 04:00:00,-1,Sell,56352.21,,,-0.13393227500990648
4627,2021-12-03 12:00:00,1,Buy,56352.21,56959.77,-1.15,-0.13318828740045835
4628,2021-12-03 12:00:00,1,Buy,56959.77,,,-0.13318828740045835
4629,2021-12-03 15:51:00,1,SL Hit,56959.77,55722.0,-2.24,-0.13099402595074278
4630,2021-12-03 20:00:00,1,Buy,53838.66,,,-0.13099402595074278
4631,2021-12-03 20:18:00,1,SL Hit,53838.66,52584.47,-2.4,-0.12864247531023348
4632,2021-12-04 04:00:00,1,Buy,52000.01,,,-0.12864247531023348
4633,2021-12-04 08:00:00,-1,Sell,52000.01,47242.75,-9.22,-0.11757352176398683
4634,2021-12-04 08:00:00,-1,Sell,47242.75,,,-0.11757352176398683
4635,2021-12-04 12:00:00,1,Buy,47242.75,46610.97,1.27,-0.11984583920063165
4636,2021-12-04 12:00:00,1,Buy,46610.97,,,-0.11984583920063165
4637,2021-12-04 20:00:00,-1,Sell,46610.97,49249.99,5.59,-0.12733127118300083
4638,2021-12-04 20:00:00,-1,Sell,49249.99,,,-0.12733127118300083
4639,2021-12-05 04:00:00,1,Buy,49249.99,49178.48,0.08,-0.1282161536408916
4640,2021-12-05 04:00:00,1,Buy,49178.48,,,-0.1282161536408916
4641,2021-12-05 16:00:00,-1,Sell,49178.48,47932.37,-2.6,-0.12566734580434497
4642,2021-12-05 16:00:00,-1,Sell,47932.37,,,-0.12566734580434497
4643,2021-12-05 17:26:00,-1,SL Hit,47932.37,48998.56,-2.29,-0.12357204760767465
4644,2021-12-06 00:00:00,-1,Sell,49396.32,,,-0.12357204760767465
4645,2021-12-06 21:50:00,-1,SL Hit,49396.32,50442.37,-2.19,-0.12165520205318783
4646,2021-12-07 04:00:00,1,Buy,50945.02,,,-0.12165520205318783
4647,2021-12-07 08:00:00,-1,Sell,50945.02,50875.33,-0.21,-0.12218878439291238
4648,2021-12-07 08:00:00,-1,Sell,50875.33,,,-0.12218878439291238
4649,2021-12-07 12:00:00,1,Buy,50875.33,51456.21,-1.21,-0.12149366772087988
4650,2021-12-07 12:00:00,1,Buy,51456.21,,,-0.12149366772087988
4651,2021-12-07 20:00:00,-1,Sell,51456.21,50905.11,-1.14,-0.12089246111664345
4652,2021-12-07 20:00:00,-1,Sell,50905.11,,,-0.12089246111664345
4653,2021-12-08 00:00:00,1,Buy,50905.11,50469.13,0.79,-0.12262785216476484
4654,2021-12-08 00:00:00,1,Buy,50469.13,,,-0.12262785216476484
4655,2021-12-08 08:00:00,-1,Sell,50469.13,50504.0,-0.0,-0.12341257788135607
4656,2021-12-08 08:00:00,-1,Sell,50504.0,,,-0.12341257788135607
4657,2021-12-08 16:00:00,1,Buy,50504.0,50670.91,-0.4,-0.12370471328896383
4658,2021-12-08 16:00:00,1,Buy,50670.91,,,-0.12370471328896383
4659,2021-12-08 20:00:00,-1,Sell,50670.91,50423.2,-0.56,-0.12379996996525384
4660,2021-12-08 20:00:00,-1,Sell,50423.2,,,-0.12379996996525384
4661,2021-12-09 00:00:00,1,Buy,50423.2,50490.11,-0.2,-0.12433569130006847
4662,2021-12-09 00:00:00,1,Buy,50490.11,,,-0.12433569130006847
4663,2021-12-09 04:00:00,-1,Sell,50490.11,49614.02,-1.81,-0.1228782538179343
4664,2021-12-09 04:00:00,-1,Sell,49614.02,,,-0.1228782538179343
4665,2021-12-09 16:00:00,1,Buy,49614.02,48450.0,2.28,-0.12646116362869245
4666,2021-12-09 16:00:00,1,Buy,48450.0,,,-0.12646116362869245
4667,2021-12-10 00:00:00,-1,Sell,48450.0,47535.9,-1.96,-0.12477523690685575
4668,2021-12-10 00:00:00,-1,Sell,47535.9,,,-0.12477523690685575
4669,2021-12-10 04:00:00,1,Buy,47535.9,48373.48,-1.83,-0.12327670394695714
4670,2021-12-10 04:00:00,1,Buy,48373.48,,,-0.12327670394695714
4671,2021-12-10 08:00:00,-1,Sell,48373.48,47694.62,-1.47,-0.12224667287949142
4672,2021-12-10 08:00:00,-1,Sell,47694.62,,,-0.12224667287949142
4673,2021-12-10 12:00:00,1,Buy,47694.62,48682.42,-2.14,-0.1204148304312161
4674,2021-12-10 12:00:00,1,Buy,48682.42,,,-0.1204148304312161
4675,2021-12-10 16:05:00,1,SL Hit,48682.42,47633.27,-2.23,-0.1185197823759446
4676,2021-12-11 00:00:00,1,Buy,47290.11,,,-0.1185197823759446
4677,2021-12-11 04:00:00,-1,Sell,47290.11,48445.83,2.37,-0.12211627982303294
4678,2021-12-11 04:00:00,-1,Sell,48445.83,,,-0.12211627982303294
4679,2021-12-11 08:00:00,1,Buy,48445.83,48013.19,0.82,-0.1239068254345466
4680,2021-12-11 08:00:00,1,Buy,48013.19,,,-0.1239068254345466
4681,2021-12-11 12:00:00,-1,Sell,48013.19,48212.37,0.34,-0.1251208458837201
4682,2021-12-11 12:00:00,-1,Sell,48212.37,,,-0.1251208458837201
4683,2021-12-11 16:00:00,1,Buy,48212.37,48745.11,-1.17,-0.12443827789471452
4684,2021-12-11 16:00:00,1,Buy,48745.11,,,-0.12443827789471452
4685,2021-12-11 20:00:00,-1,Sell,48745.11,48444.59,-0.69,-0.12437109958138381
4686,2021-12-11 20:00:00,-1,Sell,48444.59,,,-0.12437109958138381
4687,2021-12-11 23:30:00,-1,SL Hit,48444.59,49485.71,-2.22,-0.12239824717007905
4688,2021-12-12 04:00:00,-1,Sell,49243.24,,,-0.12239824717007905
4689,2021-12-12 08:00:00,1,Buy,49243.24,49323.85,-0.23,-0.12289788418209573
4690,2021-12-12 08:00:00,1,Buy,49323.85,,,-0.12289788418209573
4691,2021-12-12 16:00:00,-1,Sell,49323.85,49639.36,0.57,-0.12438402539853145
4692,2021-12-12 16:00:00,-1,Sell,49639.36,,,-0.12438402539853145
4693,2021-12-12 18:10:00,-1,SL Hit,49639.36,50692.27,-2.19,-0.12244569194333849
4694,2021-12-13 00:00:00,1,Buy,50069.94,,,-0.12244569194333849
4695,2021-12-13 04:00:00,-1,Sell,50069.94,48873.2,-2.46,-0.12021907255101903
4696,2021-12-13 04:00:00,-1,Sell,48873.2,,,-0.12021907255101903
4697,2021-12-13 08:00:00,1,Buy,48873.2,48783.95,0.11,-0.12113861111663737
4698,2021-12-13 08:00:00,1,Buy,48783.95,,,-0.12113861111663737
4699,2021-12-13 16:00:00,-1,Sell,48783.95,47252.02,-3.21,-0.1180345757212274
4700,2021-12-13 16:00:00,-1,Sell,47252.02,,,-0.1180345757212274
4701,2021-12-13 20:00:00,1,Buy,47252.02,46739.35,1.01,-0.12001521485443274
4702,2021-12-13 20:00:00,1,Buy,46739.35,,,-0.12001521485443274
4703,2021-12-14 00:00:00,-1,Sell,46739.35,46574.05,-0.42,-0.12029076489919295
4704,2021-12-14 00:00:00,-1,Sell,46574.05,,,-0.12029076489919295
4705,2021-12-14 12:00:00,1,Buy,46574.05,47617.99,-2.31,-0.11829449216558136
4706,2021-12-14 12:00:00,1,Buy,47617.99,,,-0.11829449216558136
4707,2021-12-14 15:56:00,1,SL Hit,47617.99,46617.25,-2.17,-0.1165084143179069
4708,2021-12-14 20:00:00,-1,Sell,46910.3,,,-0.1165084143179069
4709,2021-12-14 20:39:00,-1,SL Hit,46910.3,47900.0,-2.18,-0.11475035334514756
4710,2021-12-15 04:00:00,-1,Sell,48262.4,,,-0.11475035334514756
4711,2021-12-15 08:00:00,1,Buy,48262.4,48284.63,-0.12,-0.11539749852742481
4712,2021-12-15 08:00:00,1,Buy,48284.63,,,-0.11539749852742481
4713,2021-12-15 16:00:00,-1,Sell,48284.63,46632.3,-3.49,-0.11214852452178742
4714,2021-12-15 16:00:00,-1,Sell,46632.3,,,-0.11214852452178742
4715,2021-12-15 18:39:00,-1,SL Hit,46632.3,47646.53,-2.24,-0.11040934828502166
4716,2021-12-16 00:00:00,-1,Sell,48864.98,,,-0.11040934828502166
4717,2021-12-16 04:00:00,1,Buy,48864.98,48855.16,-0.05,-0.11113153635918355
4718,2021-12-16 04:00:00,1,Buy,48855.16,,,-0.11113153635918355
4719,2021-12-16 12:00:00,-1,Sell,48855.16,49207.79,0.65,-0.1126336689008913
4720,2021-12-16 12:00:00,-1,Sell,49207.79,,,-0.1126336689008913
4721,2021-12-17 08:00:00,1,Buy,49207.79,47007.25,4.4,-0.11837057248390463
4722,2021-12-17 08:00:00,1,Buy,47007.25,,,-0.11837057248390463
4723,2021-12-17 12:00:00,-1,Sell,47007.25,47185.72,0.31,-0.11951998392727141
4724,2021-12-17 12:00:00,-1,Sell,47185.72,,,-0.11951998392727141
4725,2021-12-17 16:00:00,1,Buy,47185.72,46474.55,1.44,-0.12202135576115584
4726,2021-12-17 16:00:00,1,Buy,46474.55,,,-0.12202135576115584
4727,2021-12-18 02:05:00,1,SL Hit,46474.55,45500.0,-2.17,-0.12016262389055064
4728,2021-12-18 08:00:00,1,Buy,46402.15,,,-0.12016262389055064
4729,2021-12-18 16:00:00,-1,Sell,46402.15,46858.56,0.91,-0.12204453945200384
4730,2021-12-18 16:00:00,-1,Sell,46858.56,,,-0.12204453945200384
4731,2021-12-18 20:00:00,1,Buy,46858.56,46676.87,0.32,-0.12321775656266695
4732,2021-12-18 20:00:00,1,Buy,46676.87,,,-0.12321775656266695
4733,2021-12-19 08:00:00,-1,Sell,46676.87,47589.82,1.89,-0.12632776500697537
4734,2021-12-19 08:00:00,-1,Sell,47589.82,,,-0.12632776500697537
4735,2021-12-19 12:00:00,1,Buy,47589.82,47155.24,0.84,-0.12818136298479357
4736,2021-12-19 12:00:00,1,Buy,47155.24,,,-0.12818136298479357
4737,2021-12-20 00:00:00,-1,Sell,47155.24,46681.24,-1.08,-0.12759289608154395
4738,2021-12-20 00:00:00,-1,Sell,46681.24,,,-0.12759289608154395
4739,2021-12-20 12:00:00,1,Buy,46681.24,46023.97,1.34,-0.13008939897665805
4740,2021-12-20 12:00:00,1,Buy,46023.97,,,-0.13008939897665805
4741,2021-12-20 16:00:00,-1,Sell,46023.97,45974.09,-0.18,-0.1306484102870479
4742,2021-12-20 16:00:00,-1,Sell,45974.09,,,-0.1306484102870479
4743,2021-12-20 20:00:00,1,Buy,45974.09,46585.56,-1.4,-0.12961074493166574
4744,2021-12-20 20:00:00,1,Buy,46585.56,,,-0.12961074493166574
4745,2021-12-21 00:00:00,-1,Sell,46585.56,46951.97,0.72,-0.1313301739790017
4746,2021-12-21 00:00:00,-1,Sell,46951.97,,,-0.1313301739790017
4747,2021-12-21 03:52:00,-1,SL Hit,46951.97,47945.0,-2.18,-0.1292525524507385
4748,2021-12-21 08:00:00,-1,Sell,48579.77,,,-0.1292525524507385
4749,2021-12-21 20:00:00,1,Buy,48579.77,48619.8,-0.15,-0.1298460476304274
4750,2021-12-21 20:00:00,1,Buy,48619.8,,,-0.1298460476304274
4751,2021-12-22 04:00:00,-1,Sell,48619.8,49249.0,1.22,-0.13222641515906933
4752,2021-12-22 04:00:00,-1,Sell,49249.0,,,-0.13222641515906933
4753,2021-12-22 08:00:00,1,Buy,49249.0,49254.75,-0.08,-0.13291097724383927
4754,2021-12-22 08:00:00,1,Buy,49254.75,,,-0.13291097724383927
4755,2021-12-22 12:00:00,-1,Sell,49254.75,48981.98,-0.62,-0.13287492382233573
4756,2021-12-22 12:00:00,-1,Sell,48981.98,,,-0.13287492382233573
4757,2021-12-22 20:00:00,1,Buy,48981.98,48885.74,0.13,-0.13383599703065974
4758,2021-12-22 20:00:00,1,Buy,48885.74,,,-0.13383599703065974
4759,2021-12-23 00:00:00,-1,Sell,48885.74,48570.31,-0.72,-0.1336724345982739
4760,2021-12-23 00:00:00,-1,Sell,48570.31,,,-0.1336724345982739
4761,2021-12-23 04:00:00,1,Buy,48570.31,48524.11,0.03,-0.13449958360099676
4762,2021-12-23 04:00:00,1,Buy,48524.11,,,-0.13449958360099676
4763,2021-12-23 08:00:00,-1,Sell,48524.11,48158.35,-0.82,-0.13418576659955353
4764,2021-12-23 08:00:00,-1,Sell,48158.35,,,-0.13418576659955353
4765,2021-12-23 16:57:00,-1,SL Hit,48158.35,49154.0,-2.14,-0.1321115424304355
4766,2021-12-24 00:00:00,1,Buy,50838.82,,,-0.1321115424304355
4767,2021-12-24 04:00:00,-1,Sell,50838.82,51036.78,0.32,-0.13332596823613926
4768,2021-12-24 04:00:00,-1,Sell,51036.78,,,-0.13332596823613926
4769,2021-12-24 08:00:00,1,Buy,51036.78,50994.75,0.01,-0.1341357653362887
4770,2021-12-24 08:00:00,1,Buy,50994.75,,,-0.1341357653362887
4771,2021-12-24 12:00:00,-1,Sell,50994.75,51040.37,0.02,-0.13495576344618515
4772,2021-12-24 12:00:00,-1,Sell,51040.37,,,-0.13495576344618515
4773,2021-12-24 16:00:00,1,Buy,51040.37,50956.68,0.09,-0.13587704804586206
4774,2021-12-24 16:00:00,1,Buy,50956.68,,,-0.13587704804586206
4775,2021-12-25 04:00:00,-1,Sell,50956.68,50844.13,-0.29,-0.13627693112777473
4776,2021-12-25 04:00:00,-1,Sell,50844.13,,,-0.13627693112777473
4777,2021-12-25 08:00:00,1,Buy,50844.13,50919.18,-0.22,-0.1367757754844165
4778,2021-12-25 08:00:00,1,Buy,50919.18,,,-0.1367757754844165
4779,2021-12-26 00:00:00,-1,Sell,50919.18,50399.67,-1.09,-0.13608030165467475
4780,2021-12-26 00:00:00,-1,Sell,50399.67,,,-0.13608030165467475
4781,2021-12-26 08:00:00,1,Buy,50399.67,49890.85,0.94,-0.13815412769535976
4782,2021-12-26 08:00:00,1,Buy,49890.85,,,-0.13815412769535976
4783,2021-12-27 12:00:00,-1,Sell,49890.85,50766.41,1.68,-0.14127866502124115
4784,2021-12-27 12:00:00,-1,Sell,50766.41,,,-0.14127866502124115
4785,2021-12-27 16:00:00,1,Buy,50766.41,51450.58,-1.42,-0.14007467724177078
4786,2021-12-27 16:00:00,1,Buy,51450.58,,,-0.14007467724177078
4787,2021-12-28 00:00:00,-1,Sell,51450.58,50701.44,-1.53,-0.13873513670191875
4788,2021-12-28 00:00:00,-1,Sell,50701.44,,,-0.13873513670191875
4789,2021-12-28 12:00:00,1,Buy,50701.44,49185.89,2.92,-0.1435821596746113
4790,2021-12-28 12:00:00,1,Buy,49185.89,,,-0.1435821596746113
4791,2021-12-28 16:00:00,-1,Sell,49185.89,48965.43,-0.52,-0.14363859862647604
4792,2021-12-28 16:00:00,-1,Sell,48965.43,,,-0.14363859862647604
4793,2021-12-28 20:00:00,1,Buy,48965.43,47655.67,2.6,-0.1481807397235115
4794,2021-12-28 20:00:00,1,Buy,47655.67,,,-0.1481807397235115
4795,2021-12-29 00:00:00,-1,Sell,47655.67,47543.74,-0.3,-0.1485327041131161
4796,2021-12-29 00:00:00,-1,Sell,47543.74,,,-0.1485327041131161
4797,2021-12-29 04:00:00,1,Buy,47543.74,48019.32,-1.07,-0.14774693157140784
4798,2021-12-29 04:00:00,1,Buy,48019.32,,,-0.14774693157140784
4799,2021-12-29 08:00:00,-1,Sell,48019.32,47587.01,-0.97,-0.14711679037016562
4800,2021-12-29 08:00:00,-1,Sell,47587.01,,,-0.14711679037016562
4801,2021-12-29 16:00:00,1,Buy,47587.01,47959.36,-0.85,-0.14666565822518884
4802,2021-12-29 16:00:00,1,Buy,47959.36,,,-0.14666565822518884
4803,2021-12-29 20:00:00,-1,Sell,47959.36,47250.3,-1.55,-0.14519726499347865
4804,2021-12-29 20:00:00,-1,Sell,47250.3,,,-0.14519726499347865
4805,2021-12-30 00:00:00,1,Buy,47250.3,46464.66,1.59,-0.14831148837977412
4806,2021-12-30 00:00:00,1,Buy,46464.66,,,-0.14831148837977412
4807,2021-12-30 04:00:00,-1,Sell,46464.66,46504.0,0.01,-0.14913705852174566
4808,2021-12-30 04:00:00,-1,Sell,46504.0,,,-0.14913705852174566
4809,2021-12-30 12:00:00,1,Buy,46504.0,47515.45,-2.24,-0.1465933659825701
4810,2021-12-30 12:00:00,1,Buy,47515.45,,,-0.1465933659825701
4811,2021-12-30 20:00:00,-1,Sell,47515.45,47558.35,0.02,-0.1474257198885239
4812,2021-12-30 20:00:00,-1,Sell,47558.35,,,-0.1474257198885239
4813,2021-12-31 08:00:00,1,Buy,47558.35,47191.08,0.7,-0.14926421700088077
4814,2021-12-31 08:00:00,1,Buy,47191.08,,,-0.14926421700088077
4815,2021-12-31 12:00:00,-1,Sell,47191.08,47929.42,1.49,-0.152299568130383
4816,2021-12-31 12:00:00,-1,Sell,47929.42,,,-0.152299568130383
4817,2021-12-31 16:00:00,1,Buy,47929.42,48005.37,-0.23,-0.1527582309266467
4818,2021-12-31 16:00:00,1,Buy,48005.37,,,-0.1527582309266467
4819,2021-12-31 17:27:00,1,SL Hit,48005.37,47025.26,-2.11,-0.15033941589171382
4820,2022-01-01 00:00:00,1,Buy,46216.93,,,-0.15033941589171382
4821,2022-01-01 04:00:00,-1,Sell,46216.93,46841.47,1.28,-0.15307098698051202
4822,2022-01-01 04:00:00,-1,Sell,46841.47,,,-0.15307098698051202
4823,2022-01-01 08:00:00,1,Buy,46841.47,47194.73,-0.82,-0.1526165856164913
4824,2022-01-01 08:00:00,1,Buy,47194.73,,,-0.1526165856164913
4825,2022-01-01 20:00:00,-1,Sell,47194.73,47336.17,0.23,-0.1537739690970112
4826,2022-01-01 20:00:00,-1,Sell,47336.17,,,-0.1537739690970112
4827,2022-01-02 00:00:00,1,Buy,47336.17,47722.66,-0.89,-0.1532184365662571
4828,2022-01-02 00:00:00,1,Buy,47722.66,,,-0.1532184365662571
4829,2022-01-02 12:00:00,-1,Sell,47722.66,47238.89,-1.08,-0.1523652439517285
4830,2022-01-02 12:00:00,-1,Sell,47238.89,,,-0.1523652439517285
4831,2022-01-02 16:00:00,1,Buy,47238.89,47341.56,-0.29,-0.152734090116477
4832,2022-01-02 16:00:00,1,Buy,47341.56,,,-0.152734090116477
4833,2022-01-03 00:00:00,-1,Sell,47341.56,47286.18,-0.19,-0.15325542228401332
4834,2022-01-03 00:00:00,-1,Sell,47286.18,,,-0.15325542228401332
4835,2022-01-03 12:00:00,1,Buy,47286.18,47325.64,-0.15,-0.15382753166220103
4836,2022-01-03 12:00:00,1,Buy,47325.64,,,-0.15382753166220103
4837,2022-01-03 16:20:00,1,SL Hit,47325.64,46345.51,-2.14,-0.15134171148928688
4838,2022-01-04 00:00:00,-1,Sell,46482.26,,,-0.15134171148928688
4839,2022-01-04 12:00:00,1,Buy,46482.26,46647.44,-0.43,-0.15150390149674778
4840,2022-01-04 12:00:00,1,Buy,46647.44,,,-0.15150390149674778
4841,2022-01-04 18:52:00,1,SL Hit,46647.44,45557.7,-2.41,-0.14866458912254105
4842,2022-01-05 00:00:00,-1,Sell,45819.58,,,-0.14866458912254105
4843,2022-01-05 08:00:00,1,Buy,45819.58,46407.5,-1.35,-0.14745704467894458
4844,2022-01-05 08:00:00,1,Buy,46407.5,,,-0.14745704467894458
4845,2022-01-05 12:00:00,-1,Sell,46407.5,46199.42,-0.52,-0.14749588297325486
4846,2022-01-05 12:00:00,-1,Sell,46199.42,,,-0.14749588297325486
4847,2022-01-05 16:00:00,1,Buy,46199.42,46622.53,-0.99,-0.14684506551613496
4848,2022-01-05 16:00:00,1,Buy,46622.53,,,-0.14684506551613496
4849,2022-01-05 18:04:00,1,SL Hit,46622.53,45680.38,-2.09,-0.14457761440449374
4850,2022-01-06 00:00:00,1,Buy,43451.14,,,-0.14457761440449374
4851,2022-01-06 04:00:00,-1,Sell,43451.14,42835.0,-1.49,-0.14322749439983598
4852,2022-01-06 04:00:00,-1,Sell,42835.0,,,-0.14322749439983598
4853,2022-01-06 20:00:00,1,Buy,42835.0,43490.93,-1.6,-0.14173425965251055
4854,2022-01-06 20:00:00,1,Buy,43490.93,,,-0.14173425965251055
4855,2022-01-07 00:00:00,-1,Sell,43490.93,43082.3,-1.01,-0.14110255967456561
4856,2022-01-07 00:00:00,-1,Sell,43082.3,,,-0.14110255967456561
4857,2022-01-07 08:00:00,1,Buy,43082.3,41706.71,3.12,-0.14630787322706248
4858,2022-01-07 08:00:00,1,Buy,41706.71,,,-0.14630787322706248
4859,2022-01-07 16:00:00,-1,Sell,41706.71,41434.66,-0.72,-0.14605351703566255
4860,2022-01-07 16:00:00,-1,Sell,41434.66,,,-0.14605351703566255
4861,2022-01-07 20:00:00,1,Buy,41434.66,41900.39,-1.19,-0.14511185991843223
4862,2022-01-07 20:00:00,1,Buy,41900.39,,,-0.14511185991843223
4863,2022-01-08 00:00:00,-1,Sell,41900.39,41566.48,-0.87,-0.14465544344724035
4864,2022-01-08 00:00:00,-1,Sell,41566.48,,,-0.14465544344724035
4865,2022-01-08 12:00:00,1,Buy,41566.48,41939.36,-0.97,-0.14405778432978306
4866,2022-01-08 12:00:00,1,Buy,41939.36,,,-0.14405778432978306
4867,2022-01-08 17:33:00,1,SL Hit,41939.36,41086.22,-2.1,-0.14182732811578477
4868,2022-01-09 00:00:00,1,Buy,41679.74,,,-0.14182732811578477
4869,2022-01-09 04:00:00,-1,Sell,41679.74,41870.01,0.39,-0.14317477662963324
4870,2022-01-09 04:00:00,-1,Sell,41870.01,,,-0.14317477662963324
4871,2022-01-09 20:00:00,1,Buy,41870.01,42695.27,-2.04,-0.1410527945913827
4872,2022-01-09 20:00:00,1,Buy,42695.27,,,-0.1410527945913827
4873,2022-01-09 23:23:00,1,SL Hit,42695.27,41840.0,-2.07,-0.13892723045675676
4874,2022-01-10 04:00:00,-1,Sell,41948.62,,,-0.13892723045675676
4875,2022-01-10 08:00:00,1,Buy,41948.62,42042.38,-0.29,-0.1393167120862448
4876,2022-01-10 08:00:00,1,Buy,42042.38,,,-0.1393167120862448
4877,2022-01-10 12:46:00,1,SL Hit,42042.38,41150.19,-2.19,-0.13706024346205592
4878,2022-01-10 20:00:00,1,Buy,41369.88,,,-0.13706024346205592
4879,2022-01-11 00:00:00,-1,Sell,41369.88,41822.49,1.02,-0.13925976042447788
4880,2022-01-11 00:00:00,-1,Sell,41822.49,,,-0.13925976042447788
4881,2022-01-11 20:00:00,1,Buy,41822.49,42972.04,-2.82,-0.13613200991043725
